"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIOtherPacific","White","RaceNone","Ethnicity","Gender","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"68171","Lace","R","Organic","",99,"300346119",99,2015-06-15,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68172","Cilantro","T","Oatmeal","",99,"300346120",99,2006-04-07,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68173","Panda","","Oval","III",99,"300346121",99,2012-05-19,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68174","Curry","X","Pond","",99,"300346122",99,2005-03-19,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68175","Pasta","Y","Theramin","",99,"300346123",99,2011-01-28,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68176","Pinecone","R","Perquisite","MSW, LISW",1,"300346854",1,1995-10-26,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-04-21 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68177","Dragon","R","Previous","",99,"300347190",99,2015-10-16,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68178","Spinach","Y","Phorbid","III",1,"300347425",1,1989-12-21,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-07-17 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68179","Goldfish","Z","Helpful","III",1,"300347601",1,2011-05-20,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-13 00:00:00,"3467",,"F0565376BCAA44529FB72BC3A948EAD8"
"68180","Namesake","F","Picket","MSW, LISW",1,"300347602",1,2015-01-04,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-13 00:00:00,"3467",,"F0565376BCAA44529FB72BC3A948EAD8"
"68181","Amber","Y","Phamily","",1,"300348776",1,1987-06-22,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-04-14 00:00:00,"269",,"F0565376BCAA44529FB72BC3A948EAD8"
"68182","Report","Z","Historical","",1,"300348777",1,2007-03-24,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-11-03 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68183","Bluebeard","F","Restfully","",1,"300348778",1,2009-09-19,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-11-03 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68184","Moonbeam","F","Silent","",1,"300348953",1,1993-09-05,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-12-18 00:00:00,"2932",,"F0565376BCAA44529FB72BC3A948EAD8"
"68185","Icecream","X","Prowess","",1,"300348957",1,2013-10-29,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-12-18 00:00:00,"2932",,"F0565376BCAA44529FB72BC3A948EAD8"
"68186","Ocelot","Z","Delicate","",99,"300349022",99,2016-06-11,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68187","Okra","X","Fascinated","na",1,"300349293",1,1982-08-18,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-05-31 00:00:00,"1190",,"F0565376BCAA44529FB72BC3A948EAD8"
"68188","Coyote","","Quaint","",99,"300349446",99,1994-01-12,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68189","Pippi","X","Channel","",99,"300349447",99,2015-06-07,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68190","Walnut","X","Picker","",1,"300350742",1,1987-02-16,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-01-08 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68191","Impala","Y","Pharynx","",1,"300350743",1,2004-01-01,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-07-09 00:00:00,"1276",,"F0565376BCAA44529FB72BC3A948EAD8"
"68192","Marker","Z","Punctuation","",1,"300350744",1,2006-09-22,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-07-09 00:00:00,"1276",,"F0565376BCAA44529FB72BC3A948EAD8"
"68193","Pixie","R","Phebruary","Jr",1,"300350746",1,2011-02-09,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-01-08 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68194","Ninja","T","Pheature","",1,"300352294",1,2016-09-09,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-12-01 00:00:00,"1190",,"F0565376BCAA44529FB72BC3A948EAD8"
"68195","Feather","","Quartz","",1,"300352652",1,2016-09-16,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-07-17 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68196","Doorknob","","Punitive","",99,"300353282",99,2016-01-07,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68197","Pearlie","F","Loosely","",99,"300353461",99,2007-06-20,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68198","Roadwork","T","Jagged","",99,"300353463",99,2010-04-22,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68199","Jumpy","F","Pilgrim","",99,"300353685",99,1985-12-23,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68200","Satisfaction","","Instrument","",99,"300353688",99,2012-10-10,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68201","Owl","X","Popcorn","",99,"300353689",99,2014-03-08,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68202","Treasure","T","Questioning","",99,"300353974",99,2007-04-05,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68203","Okra","","Physics","",99,"300353975",99,2010-01-26,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68204","Gourd","Z","Reassuring","",99,"300353978",99,2015-09-29,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68205","Magnolia","X","Restfully","MSW, LISW",1,"300354312",1,2011-10-11,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-11-22 00:00:00,"1000",,"F0565376BCAA44529FB72BC3A948EAD8"
"68206","Pebbles","F","Phiberglass","III",1,"300354399",1,2014-10-13,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-11-22 00:00:00,"1000",,"F0565376BCAA44529FB72BC3A948EAD8"
"68207","Milo","Y","Owlish","",1,"300354978",1,2016-10-18,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-11-04 00:00:00,"1190",,"F0565376BCAA44529FB72BC3A948EAD8"
"68208","Centurion","R","Pediatrics","",99,"300355009",99,2009-10-14,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68209","Sandy","F","Phederal","",99,"300356009",99,1995-12-21,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68210","Blossom","T","Justly","",99,"300356207",99,1964-10-15,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68211","Phoenix","Y","Tearful","III",1,"300359129",1,2016-11-30,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-07 00:00:00,"1190",,"F0565376BCAA44529FB72BC3A948EAD8"
"68212","Fantastic","Y","Shaggy","",1,"300359703",1,2014-04-15,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-12-19 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68213","Coriander","Z","Pond","",1,"300359704",1,2015-11-05,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-12-19 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68214","Juniper","Z","Cautious","",1,"300359837",1,1998-04-19,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-22 00:00:00,"3302",,"F0565376BCAA44529FB72BC3A948EAD8"
"68215","Snuffy","Z","Selection","",1,"300360145",1,2011-11-29,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-30 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68216","Fishtank","T","Phosphorescent","",99,"300360960",99,1972-04-06,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68217","Mapleleaf","","Physique","",99,"300360961",99,2004-07-30,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68218","Papaya","R","Nearly","",1,"300361148",1,2013-06-25,1,0,0,1,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-07-09 00:00:00,"1276",,"F0565376BCAA44529FB72BC3A948EAD8"
"68219","Snow","T","Inconclusive","",1,"300361149",1,2014-12-26,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-07-19 00:00:00,"2836",,"F0565376BCAA44529FB72BC3A948EAD8"
"68220","Dillweed","Y","Nutritious","",1,"300361705",1,1986-08-26,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-12 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68221","Canada","Z","Quince","",1,"300361706",1,2011-11-23,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-12 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68222","Galanga","F","Optimal","",1,"300361707",1,2014-08-16,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-12 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68223","Lilac","R","Quicksand","",1,"300361708",1,2016-04-24,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-12 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68224","Spearmint","F","Phantom","III",99,"300361721",99,2011-12-05,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68225","Meringue","Y","Phloat","",99,"300363007",99,1995-02-04,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68226","Dragon","Z","Playground","Jr",1,"300364716",1,1981-12-28,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-05-10 00:00:00,"1190",,"F0565376BCAA44529FB72BC3A948EAD8"
"68227","Topaz","T","Proximity","",1,"300364824",1,2016-12-28,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-04-28 00:00:00,"1276",,"F0565376BCAA44529FB72BC3A948EAD8"
"68228","Ladybug","R","Panorama","Jr",99,"300364914",99,2010-02-11,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68229","Pocket","X","Owlish","",1,"300365323",1,2014-07-21,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-04-21 00:00:00,"2736",,"F0565376BCAA44529FB72BC3A948EAD8"
"68230","Emerald","F","Popcorn","",99,"300365515",99,2008-09-09,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68231","Cartman","X","Throne","",99,"300366226",99,2016-12-02,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68232","Lentil","T","Vacant","",99,"300366504",99,1988-01-23,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68233","Tango","R","Phire","",1,"300367287",1,1973-03-26,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-24 00:00:00,"2525",,"F0565376BCAA44529FB72BC3A948EAD8"
"68234","Horseradish","Z","Pachyderm","",99,"300367327",99,2006-08-22,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68235","Roadwork","F","Phixture","",99,"300367328",99,2016-04-11,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68236","Spearmint","X","Hourly","",1,"300368046",1,2017-03-04,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-07-09 00:00:00,"1276",,"F0565376BCAA44529FB72BC3A948EAD8"
"68237","Lizard","","Perforation","",99,"300368997",99,1993-03-12,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68238","Trooper","","Voluntary","",99,"300369018",99,1992-05-23,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68239","Jupiter","X","Pharynx","",99,"300369019",99,2011-08-02,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68240","Blossom","Y","Vastly","",99,"300369020",99,2013-02-28,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68241","California","Z","Phenomenal","",99,"300369021",99,2014-08-29,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68242","Cincinnati","Y","Habitual","",99,"300369097",99,1983-09-12,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68243","Prune","F","Wiggly","",99,"300369120",99,2017-04-07,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68244","Lemongrass","R","Proximity","",99,"300369352",99,2016-12-06,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68245","Rhett","Y","Puerile","",99,"300369965",99,2016-12-27,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68246","Asparagus","F","Perfume","",99,"300369988",99,2017-04-08,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68247","Bumper","","Pageant","III",99,"300370019",99,2016-06-21,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68248","Bubble","","Melodic","",99,"300370299",99,2015-05-24,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68249","Minister","X","Optimal","",1,"300370307",1,2015-05-23,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-21 00:00:00,"2713",,"F0565376BCAA44529FB72BC3A948EAD8"
"68250","Piper","Y","Poundstone","",1,"300370385",1,2011-05-26,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-29 00:00:00,"2538",,"F0565376BCAA44529FB72BC3A948EAD8"
"68251","Feather","F","Irritable","",99,"300370555",99,1988-12-13,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68252","Farscape","X","Wakeful","",99,"300370755",99,2012-01-12,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68253","Pilot","F","Temporary","",99,"300370849",99,2010-12-28,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68254","Butterfly","R","Phixture","II",99,"300370850",99,2012-11-23,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68255","Windowpane","R","Picket","",99,"300371417",99,2011-04-04,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68256","Tuliptree","F","Periodic","",99,"300371689",99,2016-01-31,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68257","Cauliflower","R","Dainty","",99,"300371753",99,2017-04-05,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68258","Dumbledore","F","Fertile","",99,"300371871",99,2016-12-24,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68259","Space","Y","Pholksong","Jr",99,"300371932",99,2015-11-24,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68260","Rusty","Z","Correctly","III",99,"300371933",99,1993-08-20,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68261","Whiteoak","Y","Phocus","",99,"300372149",99,1988-10-14,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68262","Petunia","T","Performance","",99,"300372223",99,1992-06-28,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68263","Alligator","","Tart","",1,"300372224",1,2017-02-03,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-07-14 00:00:00,"1864",,"F0565376BCAA44529FB72BC3A948EAD8"
"68264","Yellow","","Hastily","III",99,"300372329",99,2008-12-01,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68265","Arugula","Z","Charming","",99,"300372927",99,2015-06-18,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68266","Dazzle","Z","Pancake","",99,"300373333",99,2001-09-07,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68267","Spruce","Y","Phictitious","MSW, LISW",99,"300373430",99,2017-02-07,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68268","Crocodile","","Pudgy","",1,"300373687",1,2006-07-12,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-29 00:00:00,"2538",,"F0565376BCAA44529FB72BC3A948EAD8"
"68269","Turtle","Y","Phabric","",1,"300373689",1,2004-04-06,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-29 00:00:00,"2538",,"F0565376BCAA44529FB72BC3A948EAD8"
"68270","Impala","F","Invention","",99,"300374153",99,2008-06-16,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68271","Cardamom","R","Zesty","Jr",99,"300374154",99,2010-02-17,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68272","Crocodile","T","Impulse","III",99,"300374155",99,2014-06-17,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68273","Bloom","","Necessary","",99,"300374919",99,2005-07-02,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
"68274","Shark","X","Psalm","",99,"300374920",99,2007-10-31,99,0,0,0,0,0,99,99,99,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,1990-01-01 00:00:00,"0",,"F0565376BCAA44529FB72BC3A948EAD8"
