"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIOtherPacific","White","RaceNone","Ethnicity","Gender","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"62470","Trill","","Goose","",1,"000070811",1,1966-06-14,1,1,0,1,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-26 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62471","Sink","","Quilt","",1,"000071387",1,1982-07-22,1,0,0,0,0,0,9,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-06 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62472","Scant","","Hustle","",1,"000072169",1,1968-07-29,1,0,0,1,0,0,,1,4,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-01-11 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62473","Crystal","","Convert","",1,"000072181",1,1952-07-28,1,0,1,1,0,1,,0,0,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-29 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62474","Sympathy","","Cactus","",1,"000072536",1,1964-12-17,1,0,0,1,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-03-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62475","Expert","","Document","",1,"000072773",1,1991-12-30,1,0,0,1,1,1,,1,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-27 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62476","Glass","","Manganese","",1,"000073229",1,1952-04-14,1,0,0,0,0,0,9,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-16 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62477","Goggles","","Montana","",1,"000073365",1,1977-10-18,1,0,0,0,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-19 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62478","Nitrogen","","Montana","",1,"000073371",1,2005-12-03,1,0,0,1,0,0,,1,1,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-19 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62479","Jewel","","Dryer","",1,"000074106",1,1953-07-15,1,0,0,1,0,0,,1,0,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-06 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62480","Awake","","Glen","",1,"000074405",1,1964-01-03,1,0,0,1,0,0,,0,0,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62481","Advance","","Alaska","",1,"000075019",1,1995-02-26,1,0,1,0,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-28 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62482","Tennessee","","Glitter","",1,"000075775",1,1964-01-06,1,0,0,0,0,0,9,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-08-01 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62483","Sprout","","Paint","",1,"000075932",1,1961-05-20,1,0,0,0,0,0,9,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-11-02 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62484","Thermometer","","Vast","",1,"000075937",1,1968-02-13,1,0,0,0,0,0,99,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-29 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62485","Zipper","","Club","",1,"000076662",1,1994-05-12,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-11-20 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62486","Jackson","","Substantial","",1,"000077175",1,1999-01-09,1,0,0,1,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-06-21 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62487","Almond","","Spark","",1,"000077479",1,1961-11-19,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-08-10 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62488","Kite","","Pail","",1,"000077690",1,1956-12-11,1,0,0,1,0,1,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-14 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62489","Image","","Aluminum","",1,"000078149",1,1971-03-23,1,1,0,0,0,1,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-03-02 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62490","Teakettle","","Hope","",1,"000078157",1,1963-07-15,1,0,0,1,0,0,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-08-02 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62491","Diamond","","Knit","",1,"000078431",1,1965-09-05,1,0,0,1,0,1,,1,3,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-12-22 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62492","Vague","","Knit","",1,"000078433",1,1997-10-09,1,0,0,0,0,1,,1,0,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-03 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62493","Sheet","","Knit","",1,"000078434",1,2002-10-18,1,0,0,0,1,1,,1,0,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-03-28 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62494","Snack","","Maine","",1,"000079301",1,1967-08-07,1,0,0,0,0,0,99,0,2,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-02 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62495","Boots","","Sidewalk","",1,"000079415",1,1951-02-20,1,0,0,0,0,1,,1,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-12 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62496","Fence","","Utility","",1,"000080320",1,1962-01-05,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-05 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62497","Chime","","Robin","",1,"000080327",1,1986-08-13,1,0,1,0,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-13 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62498","Wish","","Nostalgia","",1,"000080697",1,1966-02-17,1,0,0,1,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62499","Bones","","Lunchroom","",1,"000080911",1,1982-12-22,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-11-28 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62500","Acorn","","Month","",1,"000082131",1,1965-10-05,1,0,0,1,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62501","Waterproof","","Puerto Rico","",1,"000082219",1,1987-09-10,1,0,0,0,0,0,99,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-13 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62502","Equator","","Shape","",1,"000082322",1,1973-10-15,1,0,0,0,0,1,,0,0,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-08-12 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62503","Arrow","","Rainbow","",1,"000008249",1,1957-03-07,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-21 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62504","Sodium","","Harmony","",1,"000082523",1,1998-10-19,1,0,0,1,0,0,,0,2,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-07 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62505","Badger","","Spring","",1,"000082721",1,1975-10-04,1,0,0,0,0,1,,0,4,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62506","New Orleans","","Wool","",1,"000082796",1,1977-01-19,1,0,0,0,0,0,99,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62507","Feather","","Numerous","",1,"000083183",1,1992-09-26,1,0,0,1,0,1,,1,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-14 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62508","Asparagus","","Yawn","",1,"000083567",1,1960-12-18,1,0,0,1,0,1,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-01-12 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62509","Fern","","Abstract","",1,"000008369",1,1966-02-25,1,0,0,0,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-26 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62510","Sauerkraut","","Arugula","",1,"000083936",1,1970-07-24,1,0,0,1,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-11-28 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62511","Rhapsody","","Max","",1,"000084686",1,1958-05-30,1,0,1,0,0,0,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-05-10 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62512","Lincoln","","Realistic","",1,"000085079",1,1985-10-08,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-11-15 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62513","Bumblebee","","Iron","",1,"000008573",1,1953-10-04,1,0,0,1,0,0,,1,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-09 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62514","Ferry","","Amaze","",1,"000085757",1,1971-02-12,1,0,0,0,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-08-11 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62515","Delight","","Welcome","",1,"000086033",1,1962-05-22,1,0,0,1,0,1,,1,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-10 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62516","Comma","","Ladybug","",1,"000008606",1,1949-10-15,1,0,0,0,0,0,99,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-13 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62517","Rumble","","Shiny","",1,"000008612",1,1948-06-04,1,0,0,1,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-31 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62518","Tactical","","Sofa","",1,"000008615",1,1970-03-22,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-11 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62520","Tomato","","Steady","",1,"000086363",1,1958-10-29,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-29 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62521","Brass","","Tower","",1,"000008679",1,1973-07-23,1,0,1,0,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-14 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62522","Unique","","Sushi","",1,"000087239",1,1996-11-03,1,0,1,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-27 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62523","Jeans","","Heavy","",1,"000087447",1,1966-04-04,1,0,0,1,0,1,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-05-04 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62524","Mask","","Military","",1,"000087499",1,1990-09-02,1,0,0,1,1,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-06-07 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62525","Quintessential","","Scallion","",1,"000087585",1,1970-06-09,1,0,0,0,1,0,,1,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-05-23 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62526","Pluto","","Philosophy","",1,"000089157",1,1971-06-01,1,0,1,1,1,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-09-01 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62527","Calm","","Fog","",1,"000089623",1,1959-02-04,1,1,0,0,0,0,,1,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-08-04 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62528","Glance","","Lion","",1,"000089698",1,1990-01-04,1,0,0,0,0,0,99,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-11-20 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62529","Partner","","Lion","",1,"000089699",1,2008-01-11,1,0,0,1,0,1,,0,0,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-28 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62530","Placid","","Lion","",1,"000089700",1,2009-12-13,1,0,0,1,1,1,,0,0,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-28 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62531","Cincinnati","","Shoulder","",1,"000089944",1,1950-04-26,1,0,0,0,0,1,,0,0,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-04-27 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62532","Jingle","","Fiction","",1,"000009005",1,1961-10-21,1,0,0,0,0,1,,1,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-01 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62533","Nickel","","Bandana","",1,"000009021",1,1940-12-14,1,0,1,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-26 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62534","Holiday","","Crinkle","",1,"000090272",1,1977-03-12,1,0,1,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-16 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62535","Oval","","Zinc","",1,"000009039",1,1951-05-05,1,0,0,0,0,1,,0,2,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-24 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62536","Blink","","Des Moines","",1,"000090459",1,1971-03-18,1,0,0,1,0,0,,0,3,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-04-07 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62537","Tuba","","Chrysanthemum","",1,"000090827",1,1966-11-28,1,0,0,1,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-04-06 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62538","Elementary","","Phosporus","",1,"000091091",1,1998-01-19,1,0,0,1,0,0,,0,4,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-10 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62539","Believe","","Karate","",1,"000091265",1,1999-04-22,1,0,0,0,0,1,,1,0,99,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-05-19 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62540","Mark","","Sycamore","",1,"000091865",1,1960-02-01,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-11-20 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62541","Quill","","Wheel","",1,"000092582",1,1998-04-27,1,0,0,0,0,0,99,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-17 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62542","Finicky","","Genial","",1,"000092995",1,1963-04-11,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-03 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62543","Trip","","Cereal","",1,"000093928",1,1966-03-14,1,0,0,0,1,1,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-11 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62544","Sail","","Solid","",1,"000094105",1,1977-06-11,1,0,1,0,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-11-20 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62545","Nebraska","","Hamper","",1,"000094541",1,1976-09-21,1,0,0,0,0,1,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-14 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62546","Trick","","Kitten","",1,"000009539",1,1977-10-29,1,0,0,0,1,0,,1,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-01 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62547","Flexible","","Clam","",1,"000095554",1,1950-08-10,1,0,0,1,0,1,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-11-01 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62548","Boise","","North Dakota","",1,"000095783",8,1996-03-16,1,0,1,1,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-03-16 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62549","Faucet","","Snowdrop","",1,"000095861",1,1991-02-27,1,0,0,0,0,0,99,0,2,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-09-05 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62550","Lighthouse","","Fuel","",1,"000096011",1,1975-12-08,1,1,0,1,0,0,,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-11 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62551","Clever","","Gumball","",1,"000096065",1,1969-11-01,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-06-26 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62552","Bright","","Blueberry","",1,"000009619",1,1966-11-02,1,0,0,0,0,1,,9,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-24 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62553","Milk","","Quiet","",1,"000096559",1,1957-12-12,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-29 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62554","Knock","","Indiana","",1,"000096726",1,1964-08-28,1,0,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-03-02 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62555","Essential","","Lettuce","",1,"000096849",1,1961-06-29,1,1,0,0,0,1,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-12-13 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62556","Scout","","Apricot","",1,"000097701",1,1972-01-22,1,0,0,0,0,0,99,0,1,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-17 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62557","Challenge","","Vex","",1,"000009779",1,1950-03-25,99,0,0,1,0,1,,0,3,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-27 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62558","Boron","","Movie","",1,"000098603",1,1979-10-02,1,0,0,0,0,0,99,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-19 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62559","Violet","","Oregano","",1,"000099496",1,1966-02-20,1,0,0,1,0,1,,1,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-10-05 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62560","Income","","Pebbles","",1,"000099603",1,1959-05-21,1,0,0,0,0,0,99,0,2,1,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-11-10 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62561","Jam","","Saturn","",1,"000099605",1,1991-02-28,1,0,1,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-06-21 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"62562","Breeze","","Visitor","",1,"000099700",1,1966-02-14,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2018-02-06 00:00:00,"0",,"0DAE814A5BDD45188C55937CED2DC454"
"67580","Icecream","Y","Thankful","",1,"300000435",1,1977-03-30,1,1,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-05-10 00:00:00,"1190",,"0DAE814A5BDD45188C55937CED2DC454"
"67581","Speed","F","Provision","",1,"300000752",1,1977-10-10,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-03-13 00:00:00,"2736",,"0DAE814A5BDD45188C55937CED2DC454"
"67584","Banana","Z","Fluttering","",1,"300002032",1,1970-05-05,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-12-22 00:00:00,"1190",,"0DAE814A5BDD45188C55937CED2DC454"
"67586","Albacore","F","Owlish","",1,"300006464",1,1999-05-05,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-02-27 00:00:00,"1190",,"0DAE814A5BDD45188C55937CED2DC454"
"67587","Ruby","R","Exactly","",1,"300006465",1,2000-07-29,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-02-27 00:00:00,"1190",,"0DAE814A5BDD45188C55937CED2DC454"
"67600","Polaris","F","Puptent","",1,"300044187",1,2005-09-21,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-07-18 00:00:00,"1864",,"0DAE814A5BDD45188C55937CED2DC454"
"67602","Wouldeye","R","Phattening","",1,"300049011",1,2000-12-18,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-04-07 00:00:00,"1190",,"0DAE814A5BDD45188C55937CED2DC454"
"67605","Pax","Y","Lyrical","",1,"300049694",1,1980-04-13,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-01-04 00:00:00,"1276",,"0DAE814A5BDD45188C55937CED2DC454"
"67606","Report","F","Marvelous","",1,"300049696",1,2001-08-17,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-01-04 00:00:00,"1276",,"0DAE814A5BDD45188C55937CED2DC454"
"67607","Homerun","R","Pharynx","",1,"300049697",1,2003-06-07,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-01-04 00:00:00,"1276",,"0DAE814A5BDD45188C55937CED2DC454"
"67608","Birch","T","Melodic","Jr",1,"300049698",1,2002-07-10,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-01-04 00:00:00,"1276",,"0DAE814A5BDD45188C55937CED2DC454"
"67609","Interest","","Phenomenal","III",1,"300049699",1,2005-09-24,1,0,0,1,0,0,,0,1,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2016-01-04 00:00:00,"1276",,"0DAE814A5BDD45188C55937CED2DC454"
"67613","Magnolia","T","Powder","",1,"300053772",1,2004-06-05,1,1,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-01-24 00:00:00,"1190",,"0DAE814A5BDD45188C55937CED2DC454"
"67614","Avocada","Y","Transport","",1,"300054251",1,1997-08-11,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-06-13 00:00:00,"2736",,"0DAE814A5BDD45188C55937CED2DC454"
"67633","Ski","F","Publication","",1,"300069352",1,2003-10-30,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2017-05-23 00:00:00,"1276",,"0DAE814A5BDD45188C55937CED2DC454"
"67634","Gerbil","X","Protract","",1,"300069923",1,1992-06-26,1,0,0,1,0,0,,0,0,0,,,99,99,99,99,99,99,99,99,99,99,1990-01-01 00:00:00,2019-02-27 00:00:00,"3429",,"0DAE814A5BDD45188C55937CED2DC454"
