PersonalID,FirstName,MiddleName,LastName,NameSuffix,NameDataQuality,SSN,SSNDataQuality,DOB,DOBDataQuality,AmIndAKNative,Asian,BlackAfAmerican,HispanicLatinaeo,MidEastNAfrican,NativeHIPacific,White,RaceNone,AdditionalRaceEthnicity,Woman,Man,NonBinary,CulturallySpecific,Transgender,Questioning,DifferentIdentity,GenderNone,DifferentIdentityText,VeteranStatus,YearEnteredService,YearSeparated,WorldWarII,KoreanWar,VietnamWar,DesertStorm,AfghanistanOEF,IraqOIF,IraqOND,OtherTheater,MilitaryBranch,DischargeStatus,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
705364,Grogram,Shadow,Succory,,1,340507291,1,1985-01-05,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-04 13:42:48,2022-08-04 13:42:48,27,,1036
705367,Thinner,Tussah,Smarten,,1,352937617,1,1982-12-13,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-04 14:14:32,2022-08-04 14:14:32,27,,1036
705786,Sway,Terylene,Sated,,1,313707991,1,1988-06-11,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-10 17:54:34,2022-08-10 17:54:34,27,,1036
705787,Chatelaine,,Head,,1,594513675,1,1982-06-02,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-10 18:11:56,2022-08-10 18:11:56,27,,1036
92070,Heart,,Fabrication,,1,416073276,1,1960-03-06,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2005-05-16 18:17:39,2021-08-30 10:19:54,23,,1036
104039,Ring,Angiosperm,Getup,,1,655676300,1,1985-11-06,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2005-09-19 15:36:46,2022-06-09 13:15:48,27,,1036
124983,Inimitable,Rue,Hyssop,,1,525042548,1,1969-04-05,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1988,1992,0,0,0,1,0,0,0,1,1,1,2006-06-21 20:41:20,2018-03-04 03:56:34,30,,1036
150484,Gloss,,Emotionalize,,1,159089261,1,1965-04-29,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2007-07-25 18:18:55,2022-01-20 13:22:20,27,,1036
278774,Mien,I,Taffeta,,1,361666411,1,1982-09-18,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2011-02-03 19:03:12,2021-09-14 09:23:41,27,,1036
401346,Champagne,Fucus,Laissez-Aller,,1,453186379,1,1992-03-14,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2013-09-03 10:15:34,2018-11-28 08:53:36,25,,1036
404877,Organization,,Jockey,,1,154039777,1,1960-11-30,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,1,1987,1989,0,0,0,0,0,0,0,0,3,6,2013-09-28 23:20:38,2015-10-06 12:18:26,21,,1036
405886,Luster,Preponderant,Overemphasize,,1,505563558,1,1982-03-27,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2013-10-04 14:53:11,2021-07-29 08:03:05,23,,1036
408180,Forging,,Fast-Dye,Jr,1,759294951,1,1979-12-26,1,0,0,0,0,0,0,1,,,1,0,0,0,1,0,0,,,0,,,,,,,,,,,,,2013-10-23 11:42:24,2020-12-16 09:08:41,27,,1036
425595,Terre-Verte,Pervade,Priming,,1,149862163,1,1987-09-30,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2014-03-31 13:45:38,2019-02-18 20:46:40,23,,1036
500838,Foulard,,Mackinaw,,1,636083760,1,1968-07-20,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2014-04-27 19:46:49,2018-12-18 17:39:19,18,,1036
533217,Interlacing,,Weigh,,1,450635496,1,1985-04-13,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-02-20 15:32:42,2017-06-28 14:37:10,30,,1036
533218,Portray,,Luminant,,1,746621875,1,1993-09-05,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-02-20 15:34:04,2018-09-13 09:56:24,16,,1036
533219,Symbols,,Officinal,,1,326454922,1,2013-05-09,1,0,0,1,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-02-20 15:34:45,2016-11-22 14:23:19,16,,1036
533242,Pebble,,Autophyte,,1,540875506,1,1959-08-30,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-02-22 20:09:58,2020-08-07 11:11:00,27,,1036
534187,Debilitated,,Atoms,,1,853471904,1,1957-01-04,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-03-05 14:35:39,2018-09-24 13:32:01,16,,1036
537915,Ground,Diva,Incident,,1,826867715,1,1986-02-21,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-04-13 16:35:10,2019-04-23 12:41:43,16,,1036
563542,Duffel,Mauve,Celadon,,1,602935662,1,1972-09-07,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2015-12-05 09:42:35,2018-02-19 09:31:34,21,,1036
587522,Meditative,Physic,Tisane,,1,104689969,1,2016-10-21,1,0,0,1,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2016-08-25 11:37:34,2018-09-23 15:23:23,16,,1036
588757,Olive,Hessian,Vividness,,1,681964165,1,1973-11-22,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2016-09-06 13:40:31,2017-07-06 11:34:35,29,,1036
595159,Emblazonry,W,Features,,1,978487597,2,1986-08-31,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2016-12-06 13:49:19,2016-12-06 13:49:19,30,,1036
595665,Tweed,Saffron,Leading,,1,106119375,1,1995-05-21,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2016-12-14 16:52:19,2020-04-07 16:39:02,21,,1036
598862,Matchless,Masquerade,Vegetables,,1,371447302,1,1995-01-27,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-02-09 19:36:09,2019-10-03 07:38:49,23,,1036
604393,Coat,,Seeming,,1,183360216,1,1996-11-19,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-05-18 14:50:57,2020-05-13 09:46:29,26,,1036
607544,Shell,,Vehicle,Jr,1,469120947,1,1997-09-09,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-07-09 19:06:36,2017-07-13 14:37:31,27,,1036
609940,Denim,Race,Manse,,1,185286453,1,1976-10-06,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1998,2003,0,0,0,0,1,0,0,1,2,1,2017-08-08 18:59:47,2021-11-05 09:48:31,23,,1036
617397,Mandrake,Sap,Velours,,1,410751554,1,1965-06-27,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-01-03 20:51:20,2018-01-12 11:14:11,16,,1036
619281,Tater,,Standpat,,1,,8,2015-03-05,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-02-08 18:19:06,2018-02-27 21:47:24,27,,1036
619425,Bejewel,Burgundy,Broadloom,,1,101817413,1,1965-09-09,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-02-13 08:14:13,2018-09-21 14:12:25,26,,1036
622346,Rootlike,,Prominent,,1,453235565,1,1965-06-21,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1982,1984,0,0,0,0,0,0,0,1,3,1,2018-04-18 16:15:16,2018-04-18 16:15:16,23,,1036
625358,Sand,Powder,Strain,,1,163011398,1,1990-12-22,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-06-18 20:02:05,2018-08-10 14:19:15,24,,1036
626351,Tincture,Pervade,Design,,1,384948394,1,1979-01-29,1,0,0,1,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-07-05 19:31:57,2022-02-24 16:35:44,27,,1036
632700,Richness,,Moonlight,,1,858702704,1,1999-03-02,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-10-21 13:38:59,2018-10-21 13:50:53,29,,1036
634467,Garble,Rose,Debilitated,,1,112022295,1,1982-09-19,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-11-21 15:56:04,2018-11-21 15:56:04,27,,1036
637474,Mint,,Grouping,,1,333042532,1,1994-02-05,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-01-25 11:30:30,2019-01-25 11:44:47,26,,1036
637892,Bijou,Makeup,Exotic,,1,237711983,1,1989-03-03,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-02-04 14:24:35,2019-06-05 14:27:35,18,,1036
642610,Marigold,,Laissez-Aller,,1,654088620,1,2011-08-15,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-05-07 22:46:14,2019-05-07 22:46:14,23,,1036
642611,Sated,,Marjoram,,1,693882413,1,2014-02-03,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-05-07 22:49:12,2019-05-07 22:49:12,23,,1036
643218,Limn,,Confervoid,,1,842228948,1,1968-03-01,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-05-18 13:42:09,2019-05-22 09:12:45,23,,1036
646472,Garnish,Sacking,Creeper,JR,1,727465553,1,1989-10-14,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-07-15 02:54:27,2019-07-15 02:54:27,16,,1036
649330,Inactive,,Lethargic,,1,799382504,1,1968-03-21,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-08-29 11:11:32,2022-04-07 09:17:40,27,,1036
650429,Interlacery,,Number,,1,476975883,1,1987-03-30,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-09-19 09:18:58,2022-03-04 19:03:32,26,,1036
651734,Monocot,Magisterial,Excuse,,1,232598738,1,1999-06-22,1,1,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-10-14 14:32:33,2022-03-07 14:20:42,16,,1036
658741,Woad,,Ruddle,,1,290597494,1,2013-04-22,1,0,0,1,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-03-04 14:29:08,2020-03-04 14:29:54,23,,1036
658742,Cereal,,Contrivance,,1,315668921,1,2018-01-30,1,0,0,1,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-03-04 14:30:39,2020-03-04 14:30:39,23,,1036
660586,Construction,Feverroot,Adorn,,1,112357298,1,1966-11-02,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-04-18 10:55:20,2021-01-14 12:46:21,28,,1036
660709,Magisterial,,Suffuse,,1,189929743,1,1979-05-19,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-04-21 17:12:26,2020-04-21 17:12:26,26,,1036
660863,Tempera,Syrup,Hero,,1,672296993,1,1998-08-11,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-04-27 14:15:49,2020-04-27 14:15:49,23,,1036
661079,Meditative,,Roof,,1,717783814,1,1976-05-14,1,0,0,0,0,0,1,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-05-04 19:03:11,2020-05-04 19:03:11,22,,1036
663541,Flush,,Fabric,,1,,9,1987-02-28,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-07-03 17:49:16,2020-07-03 17:49:16,27,,1036
665656,Hominy,,Garniture,,1,893731772,1,1998-02-12,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-08-13 14:23:23,2021-10-05 11:05:07,23,,1036
665657,Garnish,,Apology,,1,451407121,1,2015-05-13,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-08-13 14:28:47,2022-01-24 18:03:45,23,,1036
671266,Bias,,Mayapple,,1,808161261,1,1953-06-28,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-11-20 20:58:15,2021-01-25 15:07:50,18,,1036
671735,Dynel,Chief,Sash,,1,903225053,2,1968-09-22,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-01 12:32:56,2021-04-13 21:02:12,16,,1036
672060,Gist,,King,,1,778385376,1,1993-10-16,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-05 22:31:02,2020-12-05 22:31:02,27,,1036
672960,Flax,Emotionalize,Fustian,,1,953464036,2,1979-07-16,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-15 21:19:20,2020-12-17 15:58:47,16,,1036
673490,Anthragallol,,Vip,,1,704335420,1,1946-09-06,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-22 23:10:53,2021-10-05 12:54:21,28,,1036
676309,Herbose,Basil,Aldebaran,,1,161469307,1,1959-10-30,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1982,1983,0,0,0,0,0,0,0,1,1,2,2021-01-27 19:07:16,2021-01-27 19:07:16,28,,1036
678373,Marvel,,Bunting,,1,745040629,1,1976-11-19,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-02-20 20:16:30,2021-02-20 20:16:30,16,,1036
678557,Leading,,Ostentation,,1,,9,2018-03-02,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-02-23 17:04:46,2021-02-23 17:04:46,28,,1036
681868,Hyssop,Herbose,Stars,,1,156441886,1,1979-07-17,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-04-27 22:07:33,2021-04-27 22:07:33,21,,1036
682306,Superior,Illumination,Quietistic,,1,495654643,1,1953-11-26,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-05-07 22:50:37,2021-05-07 22:50:37,27,,1036
684007,Moleskin,,Star,,1,575635214,1,2016-07-09,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-06-15 09:40:29,2021-06-15 09:40:29,27,,1036
684008,Phoenix,,Overruling,,1,593551584,1,2017-07-23,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-06-15 09:41:16,2021-06-15 09:41:16,27,,1036
684617,Baize,,Gingham,,1,702424763,1,1974-09-27,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-06-25 18:04:25,2021-06-25 18:04:25,16,,1036
685256,Guise,,Diamond,,1,408833941,1,2001-07-19,1,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-08 13:42:05,2021-07-08 13:42:05,27,,1036
685281,Mount,Sateen,Scallion,,1,314041648,1,1992-12-14,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-08 18:29:24,2022-04-12 20:10:08,27,,1036
685286,Mignonette,,Description,,1,,8,2019-06-02,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-08 21:00:44,2021-08-06 14:06:24,27,,1036
685583,Butter,,Dandify,,1,517161635,1,1982-01-16,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-14 15:46:00,2021-07-14 15:46:00,27,,1036
686444,Asparagus,,Glare,,1,548670298,1,1999-12-09,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-30 09:54:20,2021-10-08 12:31:09,16,,1036
686505,Carnelian,,Stripe,,1,643959780,1,1967-04-27,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-01 22:36:14,2021-08-01 22:36:14,27,,1036
687121,Vegetal,,Pride,,1,262791847,1,1972-02-04,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-14 19:07:52,2021-08-14 19:07:52,16,,1036
687130,Tincture,,Reseda,,1,,9,1993-06-27,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-15 22:52:17,2021-08-15 22:52:17,16,,1036
687131,Dacha,,Baize,,1,,9,2014-06-23,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-15 22:54:09,2021-09-14 09:24:22,16,,1036
687132,Mackintosh,,Riband,Jr.,1,,9,2021-01-16,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-15 22:54:39,2021-08-15 22:54:39,16,,1036
687157,Chassis,,Pervade,,1,558573780,1,1964-10-08,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-16 13:07:27,2021-08-16 13:07:27,16,,1036
687432,Decorate,,Creation,,1,158836574,1,1987-03-28,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-20 18:57:11,2021-08-20 18:57:11,16,,1036
687494,Inert,,Terre-Verte,,1,399275412,1,1985-08-02,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-23 13:27:56,2021-08-23 13:57:11,27,,1036
687798,Perspective,,Passive,,1,361666411,1,1982-02-01,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-27 15:05:40,2021-08-30 10:15:43,27,,1036
688403,Prime,,Succulent,,1,679450060,1,1964-01-01,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-08 12:55:48,2021-09-29 10:26:37,27,,1036
688499,Smarten,,Tangerine,,1,338477725,1,1997-11-22,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-09 20:16:58,2021-09-30 11:59:21,16,,1036
688500,Potato,,Primp,,1,372008103,2,2021-07-10,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-09 20:24:40,2021-09-30 12:01:18,16,,1036
689253,Edifice,Dip,Madder,,1,469421294,1,2001-08-28,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-22 10:33:04,2021-09-28 12:45:42,27,,1036
689443,Monsignor,,Design,,1,410057844,1,1974-01-05,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-25 21:40:03,2021-09-25 21:40:03,27,,1036
689664,Wash,,Vicarage,,1,755940303,1,1969-02-20,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-29 11:53:36,2021-10-21 18:00:55,26,,1036
689803,Cloth,,Glower,,1,300347317,1,1960-06-08,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-30 18:59:49,2021-10-05 10:21:52,29,,1036
690271,Arrangement,Contemplative,Crackerjack,Jr,1,671956292,1,1989-11-14,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-10-10 17:52:55,2021-10-10 17:52:55,16,,1036
690592,Coptic,Bespangle,Medicament,,1,404600366,1,2002-02-04,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-10-15 17:37:33,2021-10-15 17:37:33,16,,1036
690593,Manse,,Softening,,1,419711042,1,1974-03-07,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-10-15 18:39:21,2021-10-15 18:39:38,27,,1036
690904,Dun,Distillate,Flop,,1,592059632,1,1982-12-28,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-10-24 04:21:54,2021-10-24 04:21:54,27,,1036
691436,Famed,,Rayon,,1,130248919,1,1963-10-21,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-02 15:00:44,2021-11-02 15:01:28,27,,1036
691448,Mitigation,Parsnip,Saturation,,1,124836696,1,1993-02-07,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-02 18:11:37,2021-11-02 18:14:25,16,,1036
692069,Luminary,Laureate,Comer,,1,716328936,1,1992-10-29,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-12 22:43:13,2021-11-15 14:57:41,16,,1036
692107,Gules,,Evergreen,,1,881374226,1,1975-06-08,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-15 15:04:48,2021-11-29 16:08:16,27,,1036
692112,Brocade,,Mount,,1,686123166,1,1967-03-31,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1986,1989,0,0,0,0,0,0,0,1,3,1,2021-11-15 15:48:54,2021-11-15 15:48:54,16,,1036
692421,Bunting,Gaiety,Phlegmatic,,1,224665966,1,2000-02-15,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-20 10:11:16,2022-02-28 19:31:26,16,,1036
692622,Titian,Etoffe,Face,,1,401083515,1,1977-12-16,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-25 21:23:46,2021-11-30 09:22:59,16,,1036
692792,Interlacing,Guise,Cardamom,,1,623056740,1,1959-08-03,1,1,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-30 20:00:50,2021-12-14 15:09:13,16,,1036
692828,Parget,,Air,,1,238398186,1,1964-12-06,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-01 10:45:23,2021-12-01 10:45:23,17,,1036
692881,Succulent,,Front,,1,528194570,1,1957-09-09,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-01 18:11:56,2021-12-01 18:12:30,16,,1036
693006,Triennial,,Overpaint,,1,834053220,1,1986-06-23,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-04 08:55:01,2021-12-21 14:47:46,16,,1036
693009,Netting,,Turn,,1,442539583,1,1977-03-23,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-04 09:25:49,2021-12-04 09:25:49,16,,1036
693017,Mitigate,Victor,Ingrain,,1,245300017,1,1979-05-09,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-05 21:16:25,2021-12-05 21:20:03,16,,1036
693241,Lines,Imposture,Kidney,,1,763043947,1,1985-02-17,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-08 17:25:01,2021-12-08 17:25:01,16,,1036
693243,Red,,Values,,1,671287304,1,2005-01-16,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-08 17:32:45,2021-12-08 17:32:45,16,,1036
693244,Dredge,,Grace,,1,745596392,1,2008-08-05,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-08 17:33:29,2021-12-08 17:33:29,16,,1036
693522,Herbaceous,Velveteen,Paralyzed,,1,735850482,1,1954-09-21,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-14 22:40:56,2021-12-14 22:40:56,27,,1036
693630,Plume,Cashmere,Drops,,1,215326712,1,1960-07-29,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1981,1984,0,0,0,0,0,0,0,1,3,1,2021-12-16 14:58:59,2021-12-16 15:29:12,16,,1036
693910,Amethyst,Messaline,Titivate,,1,341860468,1,1976-06-29,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-22 18:56:13,2021-12-27 15:51:09,16,,1036
693979,Headline,,Ornament,,1,329357718,1,1994-08-26,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-26 17:46:15,2021-12-26 17:57:54,16,,1036
694799,Crepe,Cauliflower,Lacquer,,1,638569800,1,1958-04-15,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1977,1979,0,0,0,0,0,0,0,1,3,2,2022-01-12 02:23:04,2022-01-12 02:23:04,30,,1036
695090,Honey,,Front,,1,169858269,1,1993-08-02,1,0,0,0,0,0,0,0,9,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-18 14:25:25,2022-01-18 14:25:25,16,,1036
695107,Beautify,Light,Manner,,1,392973027,1,1972-04-11,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-19 01:53:36,2022-01-19 01:53:36,27,,1036
695108,Posture,,Influence,,1,,8,2012-08-26,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-19 01:54:22,2022-01-19 01:54:22,27,,1036
695284,Corbeau,,Breathe,,1,166838705,1,1962-08-08,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-21 14:54:50,2022-01-21 14:54:50,27,,1036
695302,Complication,,Astrakhan,,1,228472708,1,1972-05-24,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-23 17:55:06,2022-01-23 17:55:06,29,,1036
695368,Shape,Case,Burgundy,,1,738311890,1,1968-01-28,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-24 15:56:30,2022-03-22 18:48:44,28,,1036
